Metamath - Version 0.177 27-Apr-2019          Type HELP for help, EXIT to exit.
MM> READ "set.mm"
Reading source file "set.mm"... 35125687 bytes
35125687 bytes were read into the source buffer.
The source has 158653 statements; 2313 are $a and 32727 are $p.
No errors were found.  However, proofs were not checked.  Type VERIFY PROOF *
if you want to check them.
label:dral1-o,steps:14,subtheorems_dup:128,totalsteps_dup:512,subtheorems:66,totalsteps:366,extendedstep:1068712,maxpathlen:49
label:ax12,steps:10,subtheorems_dup:132,totalsteps_dup:531,subtheorems:68,totalsteps:384,extendedstep:1076610,maxpathlen:50
label:ax13fromc9,steps:13,subtheorems_dup:122,totalsteps_dup:460,subtheorems:59,totalsteps:317,extendedstep:428597,maxpathlen:49
label:ax5ALT,steps:1,subtheorems_dup:0,totalsteps_dup:1,subtheorems:0,totalsteps:1,extendedstep:1,maxpathlen:1
label:equid1,steps:10,subtheorems_dup:35,totalsteps_dup:136,subtheorems:13,totalsteps:81,extendedstep:243,maxpathlen:20
label:sps-o,steps:3,subtheorems_dup:4,totalsteps_dup:17,subtheorems:0,totalsteps:7,extendedstep:7,maxpathlen:4
label:hbequid,steps:7,subtheorems_dup:37,totalsteps_dup:136,subtheorems:13,totalsteps:79,extendedstep:383,maxpathlen:21
label:nfequid-o,steps:2,subtheorems_dup:68,totalsteps_dup:244,subtheorems:27,totalsteps:149,extendedstep:3692,maxpathlen:31
label:axc5c7,steps:3,subtheorems_dup:31,totalsteps_dup:110,subtheorems:11,totalsteps:64,extendedstep:183,maxpathlen:19
label:axc5c7toc5,steps:3,subtheorems_dup:32,totalsteps_dup:113,subtheorems:11,totalsteps:66,extendedstep:189,maxpathlen:20
label:axc5c7toc7,steps:3,subtheorems_dup:32,totalsteps_dup:113,subtheorems:11,totalsteps:66,extendedstep:205,maxpathlen:20
label:axc711,steps:6,subtheorems_dup:26,totalsteps_dup:91,subtheorems:11,totalsteps:59,extendedstep:418,maxpathlen:16
label:nfa1-o,steps:2,subtheorems_dup:64,totalsteps_dup:232,subtheorems:28,totalsteps:151,extendedstep:4255,maxpathlen:31
label:axc711toc7,steps:7,subtheorems_dup:37,totalsteps_dup:144,subtheorems:19,totalsteps:108,extendedstep:1786,maxpathlen:22
label:axc711to11,steps:5,subtheorems_dup:39,totalsteps_dup:152,subtheorems:22,totalsteps:118,extendedstep:2446,maxpathlen:23
label:axc5c711,steps:10,subtheorems_dup:41,totalsteps_dup:158,subtheorems:17,totalsteps:102,extendedstep:816,maxpathlen:21
label:axc5c711toc5,steps:3,subtheorems_dup:42,totalsteps_dup:161,subtheorems:17,totalsteps:104,extendedstep:822,maxpathlen:22
label:axc5c711toc7,steps:8,subtheorems_dup:45,totalsteps_dup:179,subtheorems:22,totalsteps:129,extendedstep:2206,maxpathlen:22
label:axc5c711to11,steps:10,subtheorems_dup:47,totalsteps_dup:192,subtheorems:26,totalsteps:145,extendedstep:5632,maxpathlen:23
label:equidqe,steps:6,subtheorems_dup:43,totalsteps_dup:157,subtheorems:18,totalsteps:97,extendedstep:949,maxpathlen:22
label:axc5sp1,steps:2,subtheorems_dup:45,totalsteps_dup:162,subtheorems:19,totalsteps:101,extendedstep:1185,maxpathlen:23
label:equidq,steps:6,subtheorems_dup:53,totalsteps_dup:206,subtheorems:25,totalsteps:141,extendedstep:2444,maxpathlen:23
label:equid1ALT,steps:7,subtheorems_dup:35,totalsteps_dup:127,subtheorems:12,totalsteps:74,extendedstep:206,maxpathlen:20
label:axc11nfromc11,steps:5,subtheorems_dup:109,totalsteps_dup:406,subtheorems:52,totalsteps:277,extendedstep:211564,maxpathlen:46
label:naecoms-o,steps:4,subtheorems_dup:111,totalsteps_dup:414,subtheorems:52,totalsteps:281,extendedstep:211834,maxpathlen:47
label:hbnae-o,steps:2,subtheorems_dup:140,totalsteps_dup:550,subtheorems:70,totalsteps:393,extendedstep:1384255,maxpathlen:54
label:dvelimf-o,steps:25,subtheorems_dup:248,totalsteps_dup:1042,subtheorems:136,totalsteps:793,extendedstep:29001214,maxpathlen:59
label:dral2-o,steps:3,subtheorems_dup:129,totalsteps_dup:507,subtheorems:63,totalsteps:354,extendedstep:427580,maxpathlen:49
label:aev-o,steps:21,subtheorems_dup:201,totalsteps_dup:822,subtheorems:106,totalsteps:612,extendedstep:34445634,maxpathlen:59
label:ax5eq,steps:4,subtheorems_dup:34,totalsteps_dup:125,subtheorems:12,totalsteps:72,extendedstep:367,maxpathlen:21
label:dveeq2-o,steps:4,subtheorems_dup:249,totalsteps_dup:1046,subtheorems:137,totalsteps:794,extendedstep:30126916,maxpathlen:60
label:ax16g-o,steps:6,subtheorems_dup:206,totalsteps_dup:852,subtheorems:109,totalsteps:641,extendedstep:35522014,maxpathlen:60
label:dveeq1-o,steps:4,subtheorems_dup:249,totalsteps_dup:1046,subtheorems:137,totalsteps:794,extendedstep:29213292,maxpathlen:60
label:dveeq1-o16,steps:4,subtheorems_dup:321,totalsteps_dup:1342,subtheorems:170,totalsteps:1004,extendedstep:461074737,maxpathlen:71
label:ax5el,steps:4,subtheorems_dup:34,totalsteps_dup:125,subtheorems:12,totalsteps:72,extendedstep:367,maxpathlen:21
label:axc11n-16,steps:27,subtheorems_dup:218,totalsteps_dup:897,subtheorems:118,totalsteps:672,extendedstep:51164195,maxpathlen:61
label:dveel2ALT,steps:4,subtheorems_dup:322,totalsteps_dup:1346,subtheorems:169,totalsteps:1006,extendedstep:461074737,maxpathlen:71
label:ax12f,steps:4,subtheorems_dup:9,totalsteps_dup:33,subtheorems:1,totalsteps:14,extendedstep:14,maxpathlen:5
label:ax12eq,steps:87,subtheorems_dup:326,totalsteps_dup:1438,subtheorems:194,totalsteps:1134,extendedstep:196349533,maxpathlen:63
label:ax12el,steps:101,subtheorems_dup:293,totalsteps_dup:1310,subtheorems:173,totalsteps:1027,extendedstep:94931654,maxpathlen:61
label:ax12indn,steps:12,subtheorems_dup:132,totalsteps_dup:505,subtheorems:63,totalsteps:351,extendedstep:1499327,maxpathlen:48
label:ax12indi,steps:15,subtheorems_dup:139,totalsteps_dup:547,subtheorems:68,totalsteps:385,extendedstep:1504389,maxpathlen:49
label:ax12indalem,steps:49,subtheorems_dup:305,totalsteps_dup:1283,subtheorems:174,totalsteps:999,extendedstep:86771214,maxpathlen:63
label:ax12inda2ALT,steps:39,subtheorems_dup:279,totalsteps_dup:1196,subtheorems:151,totalsteps:902,extendedstep:42001466,maxpathlen:61
label:ax12inda2,steps:8,subtheorems_dup:312,totalsteps_dup:1335,subtheorems:180,totalsteps:1047,extendedstep:122293459,maxpathlen:64
label:ax12inda,steps:27,subtheorems_dup:327,totalsteps_dup:1456,subtheorems:189,totalsteps:1146,extendedstep:153958423,maxpathlen:65
label:ax12v2-o,steps:18,subtheorems_dup:263,totalsteps_dup:1109,subtheorems:141,totalsteps:834,extendedstep:32290964,maxpathlen:61
label:ax12a2-o,steps:4,subtheorems_dup:264,totalsteps_dup:1113,subtheorems:141,totalsteps:836,extendedstep:32290996,maxpathlen:62
label:axc11-o,steps:7,subtheorems_dup:136,totalsteps_dup:549,subtheorems:69,totalsteps:394,extendedstep:1288221,maxpathlen:51
label:eujust,steps:9,subtheorems_dup:223,totalsteps_dup:900,subtheorems:118,totalsteps:665,extendedstep:53252621,maxpathlen:62
label:eujustALT,steps:31,subtheorems_dup:340,totalsteps_dup:1482,subtheorems:189,totalsteps:1138,extendedstep:1349417713,maxpathlen:72
label:mo2v,steps:28,subtheorems_dup:182,totalsteps_dup:727,subtheorems:87,totalsteps:506,extendedstep:10766710,maxpathlen:60
label:euf,steps:11,subtheorems_dup:237,totalsteps_dup:985,subtheorems:131,totalsteps:742,extendedstep:54194372,maxpathlen:61
label:eufOLD,steps:14,subtheorems_dup:237,totalsteps_dup:988,subtheorems:132,totalsteps:748,extendedstep:81761877,maxpathlen:61
label:mo2,steps:11,subtheorems_dup:246,totalsteps_dup:1020,subtheorems:127,totalsteps:753,extendedstep:42007249,maxpathlen:61
label:nfeu1,steps:4,subtheorems_dup:147,totalsteps_dup:558,subtheorems:71,totalsteps:391,extendedstep:3817994,maxpathlen:56
label:nfmo1,steps:5,subtheorems_dup:165,totalsteps_dup:638,subtheorems:82,totalsteps:451,extendedstep:7846096,maxpathlen:59
label:nfeud2,steps:10,subtheorems_dup:322,totalsteps_dup:1351,subtheorems:170,totalsteps:1014,extendedstep:317974877,maxpathlen:69
label:nfmod2,steps:9,subtheorems_dup:324,totalsteps_dup:1367,subtheorems:171,totalsteps:1027,extendedstep:585996881,maxpathlen:70
label:nfeud,steps:4,subtheorems_dup:323,totalsteps_dup:1355,subtheorems:171,totalsteps:1017,extendedstep:317975553,maxpathlen:70
label:nfmod,steps:4,subtheorems_dup:325,totalsteps_dup:1371,subtheorems:172,totalsteps:1030,extendedstep:585997557,maxpathlen:71
label:nfeu,steps:5,subtheorems_dup:327,totalsteps_dup:1368,subtheorems:173,totalsteps:1025,extendedstep:317986479,maxpathlen:71
label:nfmo,steps:5,subtheorems_dup:329,totalsteps_dup:1384,subtheorems:174,totalsteps:1038,extendedstep:586008483,maxpathlen:72
label:eubid,steps:8,subtheorems_dup:132,totalsteps_dup:520,subtheorems:66,totalsteps:369,extendedstep:1431607,maxpathlen:52
label:mobid,steps:10,subtheorems_dup:140,totalsteps_dup:559,subtheorems:74,totalsteps:406,extendedstep:2711796,maxpathlen:53
label:eubidv,steps:3,subtheorems_dup:136,totalsteps_dup:532,subtheorems:66,totalsteps:372,extendedstep:1434916,maxpathlen:53
label:mobidv,steps:3,subtheorems_dup:144,totalsteps_dup:571,subtheorems:74,totalsteps:409,extendedstep:2715105,maxpathlen:54
label:eubii,steps:4,subtheorems_dup:140,totalsteps_dup:545,subtheorems:66,totalsteps:379,extendedstep:1438725,maxpathlen:54
label:mobii,steps:4,subtheorems_dup:148,totalsteps_dup:584,subtheorems:74,totalsteps:416,extendedstep:2718914,maxpathlen:55
label:nfeud2OLD,steps:14,subtheorems_dup:324,totalsteps_dup:1361,subtheorems:173,totalsteps:1025,extendedstep:736494265,maxpathlen:70
label:euex,steps:8,subtheorems_dup:138,totalsteps_dup:533,subtheorems:67,totalsteps:372,extendedstep:1580291,maxpathlen:45
label:exmo,steps:4,subtheorems_dup:56,totalsteps_dup:197,subtheorems:25,totalsteps:127,extendedstep:6637,maxpathlen:30
label:eu5,steps:6,subtheorems_dup:155,totalsteps_dup:590,subtheorems:79,totalsteps:425,extendedstep:2495047,maxpathlen:46
label:eu3v,steps:4,subtheorems_dup:214,totalsteps_dup:858,subtheorems:110,totalsteps:630,extendedstep:13648262,maxpathlen:61
label:eumo,steps:2,subtheorems_dup:160,totalsteps_dup:604,subtheorems:81,totalsteps:434,extendedstep:2505091,maxpathlen:47
label:eumoi,steps:3,subtheorems_dup:161,totalsteps_dup:607,subtheorems:81,totalsteps:436,extendedstep:2505093,maxpathlen:48
label:moabs,steps:5,subtheorems_dup:74,totalsteps_dup:272,subtheorems:37,totalsteps:190,extendedstep:28978,maxpathlen:32
label:exmoeu,steps:9,subtheorems_dup:146,totalsteps_dup:569,subtheorems:71,totalsteps:400,extendedstep:1588367,maxpathlen:46
label:exmoeuOLD,steps:10,subtheorems_dup:145,totalsteps_dup:567,subtheorems:70,totalsteps:396,extendedstep:1584790,maxpathlen:46
label:eumo0OLD,steps:6,subtheorems_dup:238,totalsteps_dup:991,subtheorems:131,totalsteps:746,extendedstep:54402767,maxpathlen:62
label:sb8eu,steps:20,subtheorems_dup:434,totalsteps_dup:1928,subtheorems:250,totalsteps:1543,extendedstep:6993043809,maxpathlen:76
label:sb8euOLD,steps:21,subtheorems_dup:434,totalsteps_dup:1929,subtheorems:249,totalsteps:1542,extendedstep:6993019771,maxpathlen:76
label:sb8mo,steps:8,subtheorems_dup:437,totalsteps_dup:1952,subtheorems:254,totalsteps:1568,extendedstep:7031316389,maxpathlen:77
label:mo3,steps:40,subtheorems_dup:368,totalsteps_dup:1557,subtheorems:190,totalsteps:1185,extendedstep:287423130,maxpathlen:69
label:mo,steps:5,subtheorems_dup:369,totalsteps_dup:1562,subtheorems:192,totalsteps:1193,extendedstep:329441108,maxpathlen:70
label:mo3OLD,steps:5,subtheorems_dup:370,totalsteps_dup:1567,subtheorems:192,totalsteps:1196,extendedstep:371456086,maxpathlen:71
label:eu2,steps:5,subtheorems_dup:374,totalsteps_dup:1585,subtheorems:193,totalsteps:1209,extendedstep:290304682,maxpathlen:70
label:cbveu,steps:7,subtheorems_dup:442,totalsteps_dup:1970,subtheorems:252,totalsteps:1572,extendedstep:7538550922,maxpathlen:77
label:eu1,steps:14,subtheorems_dup:445,totalsteps_dup:1995,subtheorems:258,totalsteps:1606,extendedstep:7226944979,maxpathlen:77
label:eu1OLD,steps:15,subtheorems_dup:444,totalsteps_dup:1991,subtheorems:258,totalsteps:1605,extendedstep:7226944979,maxpathlen:77
label:moOLD,steps:53,subtheorems_dup:332,totalsteps_dup:1398,subtheorems:176,totalsteps:1075,extendedstep:241337429,maxpathlen:69
label:euexOLD,steps:4,subtheorems_dup:447,totalsteps_dup:2001,subtheorems:258,totalsteps:1609,extendedstep:7227157046,maxpathlen:78
label:eu2OLD,steps:22,subtheorems_dup:482,totalsteps_dup:2230,subtheorems:283,totalsteps:1819,extendedstep:7616694461,maxpathlen:78
label:eu3OLD,steps:6,subtheorems_dup:376,totalsteps_dup:1596,subtheorems:196,totalsteps:1223,extendedstep:620135295,maxpathlen:71
label:eu5OLD,steps:6,subtheorems_dup:377,totalsteps_dup:1602,subtheorems:196,totalsteps:1227,extendedstep:662535357,maxpathlen:72
label:euor,steps:5,subtheorems_dup:174,totalsteps_dup:672,subtheorems:81,totalsteps:473,extendedstep:4299324,maxpathlen:59
label:euorv,steps:2,subtheorems_dup:176,totalsteps_dup:676,subtheorems:82,totalsteps:476,extendedstep:4302633,maxpathlen:60
label:euor2,steps:8,subtheorems_dup:175,totalsteps_dup:677,subtheorems:86,totalsteps:485,extendedstep:4949525,maxpathlen:59
label:euor2OLD,steps:9,subtheorems_dup:173,totalsteps_dup:671,subtheorems:85,totalsteps:481,extendedstep:4935921,maxpathlen:59
label:mo2OLD,steps:15,subtheorems_dup:389,totalsteps_dup:1691,subtheorems:206,totalsteps:1308,extendedstep:675292727,maxpathlen:72
label:sbmo,steps:10,subtheorems_dup:394,totalsteps_dup:1683,subtheorems:210,totalsteps:1302,extendedstep:3094394936,maxpathlen:76
label:mo4f,steps:9,subtheorems_dup:401,totalsteps_dup:1728,subtheorems:204,totalsteps:1323,extendedstep:831887752,maxpathlen:73
label:mo4,steps:3,subtheorems_dup:402,totalsteps_dup:1731,subtheorems:204,totalsteps:1323,extendedstep:831891061,maxpathlen:74
label:cbvmo,steps:12,subtheorems_dup:444,totalsteps_dup:1993,subtheorems:255,totalsteps:1594,extendedstep:7563963526,maxpathlen:78
label:eu4,steps:5,subtheorems_dup:408,totalsteps_dup:1759,subtheorems:207,totalsteps:1347,extendedstep:834772613,maxpathlen:75
label:exmoeu2,steps:2,subtheorems_dup:160,totalsteps_dup:606,subtheorems:80,totalsteps:431,extendedstep:2548021,maxpathlen:47
label:moim,steps:6,subtheorems_dup:186,totalsteps_dup:744,subtheorems:90,totalsteps:520,extendedstep:21744934,maxpathlen:61
label:moimi,steps:3,subtheorems_dup:187,totalsteps_dup:747,subtheorems:90,totalsteps:522,extendedstep:21744937,maxpathlen:62
label:morimOLD,steps:3,subtheorems_dup:188,totalsteps_dup:750,subtheorems:90,totalsteps:523,extendedstep:21744943,maxpathlen:63
label:morimvOLD,steps:11,subtheorems_dup:249,totalsteps_dup:1040,subtheorems:130,totalsteps:771,extendedstep:84232652,maxpathlen:62
label:euimmo,steps:3,subtheorems_dup:223,totalsteps_dup:888,subtheorems:115,totalsteps:652,extendedstep:24250056,maxpathlen:62
label:euim,steps:5,subtheorems_dup:229,totalsteps_dup:910,subtheorems:118,totalsteps:668,extendedstep:26757354,maxpathlen:63
label:moan,steps:2,subtheorems_dup:188,totalsteps_dup:749,subtheorems:91,totalsteps:523,extendedstep:21745613,maxpathlen:63
label:moani,steps:3,subtheorems_dup:189,totalsteps_dup:752,subtheorems:91,totalsteps:525,extendedstep:21745615,maxpathlen:64
label:moor,steps:2,subtheorems_dup:192,totalsteps_dup:758,subtheorems:90,totalsteps:526,extendedstep:21748283,maxpathlen:63
label:mooran1,steps:4,subtheorems_dup:192,totalsteps_dup:764,subtheorems:94,totalsteps:536,extendedstep:43491713,maxpathlen:64
label:mooran2,steps:4,subtheorems_dup:194,totalsteps_dup:764,subtheorems:93,totalsteps:537,extendedstep:43500017,maxpathlen:64
label:moanim,steps:14,subtheorems_dup:212,totalsteps_dup:875,subtheorems:109,totalsteps:638,extendedstep:27131866,maxpathlen:64
label:euan,steps:15,subtheorems_dup:180,totalsteps_dup:736,subtheorems:96,totalsteps:546,extendedstep:5683433,maxpathlen:56
label:euanOLD,steps:24,subtheorems_dup:212,totalsteps_dup:862,subtheorems:116,totalsteps:656,extendedstep:12415955,maxpathlen:56
label:moanimOLD,steps:14,subtheorems_dup:256,totalsteps_dup:1068,subtheorems:131,totalsteps:794,extendedstep:89626582,maxpathlen:62
label:moanimv,steps:2,subtheorems_dup:214,totalsteps_dup:879,subtheorems:109,totalsteps:639,extendedstep:27135175,maxpathlen:65
label:moanmo,steps:7,subtheorems_dup:233,totalsteps_dup:954,subtheorems:117,totalsteps:702,extendedstep:37712244,maxpathlen:65
label:moaneu,steps:5,subtheorems_dup:277,totalsteps_dup:1125,subtheorems:135,totalsteps:821,extendedstep:61975432,maxpathlen:66
label:moaneuOLD,steps:7,subtheorems_dup:260,totalsteps_dup:1062,subtheorems:130,totalsteps:786,extendedstep:36189228,maxpathlen:65
label:euanv,steps:2,subtheorems_dup:184,totalsteps_dup:747,subtheorems:96,totalsteps:549,extendedstep:5686742,maxpathlen:57
label:mopick,steps:16,subtheorems_dup:397,totalsteps_dup:1704,subtheorems:205,totalsteps:1308,extendedstep:572171045,maxpathlen:71
label:mopickOLD,steps:21,subtheorems_dup:385,totalsteps_dup:1636,subtheorems:199,totalsteps:1243,extendedstep:659388414,maxpathlen:70
label:eupick,steps:3,subtheorems_dup:404,totalsteps_dup:1732,subtheorems:210,totalsteps:1337,extendedstep:574680309,maxpathlen:72
label:eupicka,steps:5,subtheorems_dup:413,totalsteps_dup:1770,subtheorems:216,totalsteps:1371,extendedstep:581944423,maxpathlen:73
label:eupickb,steps:7,subtheorems_dup:423,totalsteps_dup:1797,subtheorems:217,totalsteps:1385,extendedstep:1150354326,maxpathlen:73
label:eupickbOLD,steps:9,subtheorems_dup:420,totalsteps_dup:1790,subtheorems:217,totalsteps:1385,extendedstep:1150142797,maxpathlen:73
label:eupickbi,steps:9,subtheorems_dup:415,totalsteps_dup:1781,subtheorems:217,totalsteps:1381,extendedstep:586325909,maxpathlen:74
label:eupickbiOLD,steps:12,subtheorems_dup:422,totalsteps_dup:1821,subtheorems:222,totalsteps:1417,extendedstep:586802925,maxpathlen:74
label:mopick2,steps:10,subtheorems_dup:411,totalsteps_dup:1765,subtheorems:214,totalsteps:1362,extendedstep:583709918,maxpathlen:72
label:moexex,steps:27,subtheorems_dup:454,totalsteps_dup:2020,subtheorems:251,totalsteps:1610,extendedstep:1789942044,maxpathlen:73
label:moexexOLD,steps:29,subtheorems_dup:456,totalsteps_dup:2029,subtheorems:250,totalsteps:1609,extendedstep:1793264247,maxpathlen:73
label:moexexv,steps:2,subtheorems_dup:455,totalsteps_dup:2022,subtheorems:251,totalsteps:1610,extendedstep:1789945353,maxpathlen:74
label:2moex,steps:5,subtheorems_dup:347,totalsteps_dup:1478,subtheorems:181,totalsteps:1106,extendedstep:609145921,maxpathlen:73
label:2euex,steps:12,subtheorems_dup:362,totalsteps_dup:1553,subtheorems:190,totalsteps:1177,extendedstep:613240092,maxpathlen:73
label:2eumo,steps:3,subtheorems_dup:224,totalsteps_dup:891,subtheorems:116,totalsteps:655,extendedstep:26755149,maxpathlen:63
label:2eu2ex,steps:4,subtheorems_dup:139,totalsteps_dup:537,subtheorems:68,totalsteps:376,extendedstep:3368363,maxpathlen:46
label:2moswap,steps:8,subtheorems_dup:466,totalsteps_dup:2084,subtheorems:256,totalsteps:1659,extendedstep:1793861855,maxpathlen:74
label:2euswap,steps:7,subtheorems_dup:473,totalsteps_dup:2122,subtheorems:261,totalsteps:1699,extendedstep:1800272607,maxpathlen:75
label:2exeu,steps:8,subtheorems_dup:370,totalsteps_dup:1583,subtheorems:195,totalsteps:1201,extendedstep:641586052,maxpathlen:74
label:2mo,steps:83,subtheorems_dup:413,totalsteps_dup:1850,subtheorems:240,totalsteps:1471,extendedstep:1786043105,maxpathlen:74
label:2moOLD,steps:86,subtheorems_dup:412,totalsteps_dup:1850,subtheorems:238,totalsteps:1465,extendedstep:1779323495,maxpathlen:74
label:2mos,steps:10,subtheorems_dup:449,totalsteps_dup:2045,subtheorems:264,totalsteps:1652,extendedstep:3028717615,maxpathlen:75
label:2eu1,steps:36,subtheorems_dup:481,totalsteps_dup:2203,subtheorems:276,totalsteps:1791,extendedstep:2506610473,maxpathlen:75
label:2eu2,steps:9,subtheorems_dup:484,totalsteps_dup:2221,subtheorems:279,totalsteps:1810,extendedstep:3759852516,maxpathlen:76
label:2eu3,steps:22,subtheorems_dup:487,totalsteps_dup:2247,subtheorems:287,totalsteps:1842,extendedstep:6323595079,maxpathlen:76
label:2eu4,steps:46,subtheorems_dup:268,totalsteps_dup:1112,subtheorems:137,totalsteps:842,extendedstep:69416514,maxpathlen:62
label:2eu5,steps:9,subtheorems_dup:502,totalsteps_dup:2330,subtheorems:286,totalsteps:1904,extendedstep:3188163956,maxpathlen:76
label:2eu6,steps:107,subtheorems_dup:518,totalsteps_dup:2568,subtheorems:316,totalsteps:2158,extendedstep:15806932331,maxpathlen:75
label:2eu7,steps:12,subtheorems_dup:343,totalsteps_dup:1464,subtheorems:185,totalsteps:1115,extendedstep:332313865,maxpathlen:72
label:2eu8,steps:16,subtheorems_dup:493,totalsteps_dup:2288,subtheorems:288,totalsteps:1879,extendedstep:4428688519,maxpathlen:77
label:euequ1,steps:6,subtheorems_dup:413,totalsteps_dup:1780,subtheorems:210,totalsteps:1358,extendedstep:835430495,maxpathlen:76
label:exists1,steps:10,subtheorems_dup:300,totalsteps_dup:1222,subtheorems:153,totalsteps:912,extendedstep:127601381,maxpathlen:67
label:exists2,steps:11,subtheorems_dup:312,totalsteps_dup:1282,subtheorems:160,totalsteps:960,extendedstep:256813897,maxpathlen:68
label:barbara,steps:4,subtheorems_dup:76,totalsteps_dup:268,subtheorems:33,totalsteps:167,extendedstep:8340,maxpathlen:34
label:celarent,steps:3,subtheorems_dup:77,totalsteps_dup:271,subtheorems:33,totalsteps:167,extendedstep:8340,maxpathlen:35
label:darii,steps:5,subtheorems_dup:136,totalsteps_dup:512,subtheorems:61,totalsteps:340,extendedstep:968951,maxpathlen:50
label:ferio,steps:3,subtheorems_dup:137,totalsteps_dup:515,subtheorems:61,totalsteps:340,extendedstep:968951,maxpathlen:51
label:barbari,steps:7,subtheorems_dup:137,totalsteps_dup:519,subtheorems:65,totalsteps:353,extendedstep:967620,maxpathlen:50
label:celaront,steps:4,subtheorems_dup:138,totalsteps_dup:523,subtheorems:65,totalsteps:353,extendedstep:967620,maxpathlen:51
label:cesare,steps:6,subtheorems_dup:118,totalsteps_dup:448,subtheorems:59,totalsteps:316,extendedstep:1496124,maxpathlen:50
label:camestres,steps:6,subtheorems_dup:119,totalsteps_dup:452,subtheorems:60,totalsteps:319,extendedstep:1496226,maxpathlen:50
label:festino,steps:6,subtheorems_dup:136,totalsteps_dup:513,subtheorems:62,totalsteps:343,extendedstep:969053,maxpathlen:50
label:baroco,steps:6,subtheorems_dup:138,totalsteps_dup:520,subtheorems:63,totalsteps:348,extendedstep:969155,maxpathlen:50
label:cesaro,steps:8,subtheorems_dup:125,totalsteps_dup:477,subtheorems:61,totalsteps:331,extendedstep:1707391,maxpathlen:50
label:camestros,steps:8,subtheorems_dup:126,totalsteps_dup:481,subtheorems:62,totalsteps:334,extendedstep:1707493,maxpathlen:50
label:datisi,steps:7,subtheorems_dup:127,totalsteps_dup:482,subtheorems:61,totalsteps:331,extendedstep:960629,maxpathlen:50
label:disamis,steps:5,subtheorems_dup:136,totalsteps_dup:512,subtheorems:61,totalsteps:340,extendedstep:968951,maxpathlen:50
label:ferison,steps:3,subtheorems_dup:128,totalsteps_dup:485,subtheorems:61,totalsteps:331,extendedstep:960629,maxpathlen:51
label:bocardo,steps:3,subtheorems_dup:137,totalsteps_dup:515,subtheorems:61,totalsteps:340,extendedstep:968951,maxpathlen:51
label:felapton,steps:7,subtheorems_dup:124,totalsteps_dup:473,subtheorems:60,totalsteps:326,extendedstep:1707289,maxpathlen:50
label:darapti,steps:7,subtheorems_dup:124,totalsteps_dup:473,subtheorems:60,totalsteps:326,extendedstep:1707289,maxpathlen:50
label:calemes,steps:7,subtheorems_dup:119,totalsteps_dup:453,subtheorems:60,totalsteps:320,extendedstep:1496328,maxpathlen:50
label:dimatis,steps:7,subtheorems_dup:130,totalsteps_dup:491,subtheorems:61,totalsteps:335,extendedstep:964747,maxpathlen:50
label:fresison,steps:8,subtheorems_dup:127,totalsteps_dup:483,subtheorems:62,totalsteps:334,extendedstep:960731,maxpathlen:50
label:calemos,steps:9,subtheorems_dup:126,totalsteps_dup:482,subtheorems:62,totalsteps:335,extendedstep:1707595,maxpathlen:50
label:fesapo,steps:8,subtheorems_dup:124,totalsteps_dup:474,subtheorems:61,totalsteps:329,extendedstep:1707391,maxpathlen:50
label:bamalip,steps:8,subtheorems_dup:125,totalsteps_dup:477,subtheorems:60,totalsteps:328,extendedstep:1707299,maxpathlen:50
label:axia1,steps:1,subtheorems_dup:36,totalsteps_dup:122,subtheorems:16,totalsteps:80,extendedstep:671,maxpathlen:25
label:axia2,steps:1,subtheorems_dup:37,totalsteps_dup:124,subtheorems:16,totalsteps:81,extendedstep:677,maxpathlen:25
label:axia3,steps:1,subtheorems_dup:56,totalsteps_dup:193,subtheorems:25,totalsteps:125,extendedstep:3441,maxpathlen:31
label:axin1,steps:1,subtheorems_dup:32,totalsteps_dup:111,subtheorems:11,totalsteps:64,extendedstep:186,maxpathlen:20
label:axin2,steps:1,subtheorems_dup:9,totalsteps_dup:29,subtheorems:2,totalsteps:17,extendedstep:17,maxpathlen:7
label:axio,steps:1,subtheorems_dup:82,totalsteps_dup:286,subtheorems:35,totalsteps:185,extendedstep:16751,maxpathlen:36
label:axi4,steps:1,subtheorems_dup:117,totalsteps_dup:440,subtheorems:57,totalsteps:305,extendedstep:748011,maxpathlen:49
label:axi5r,steps:6,subtheorems_dup:149,totalsteps_dup:575,subtheorems:76,totalsteps:409,extendedstep:5388249,maxpathlen:58
label:axial,steps:1,subtheorems_dup:128,totalsteps_dup:478,subtheorems:62,totalsteps:336,extendedstep:1086342,maxpathlen:55
label:axie1,steps:1,subtheorems_dup:64,totalsteps_dup:221,subtheorems:30,totalsteps:147,extendedstep:6644,maxpathlen:32
label:axie2,steps:3,subtheorems_dup:132,totalsteps_dup:508,subtheorems:66,totalsteps:361,extendedstep:2657090,maxpathlen:54
label:axi9,steps:1,subtheorems_dup:171,totalsteps_dup:670,subtheorems:87,totalsteps:480,extendedstep:4406843,maxpathlen:52
label:axi10,steps:1,subtheorems_dup:238,totalsteps_dup:962,subtheorems:125,totalsteps:724,extendedstep:55606205,maxpathlen:63
label:axi12,steps:12,subtheorems_dup:321,totalsteps_dup:1302,subtheorems:169,totalsteps:979,extendedstep:325770925,maxpathlen:67
label:axbnd,steps:13,subtheorems_dup:297,totalsteps_dup:1203,subtheorems:153,totalsteps:898,extendedstep:580546297,maxpathlen:68
